filename,v,w
14177.png,0.12999999999999998,0.0
14178.png,0.12999999999999998,0.0
14179.png,0.12999999999999998,0.0
14180.png,0.12999999999999998,0.0
14181.png,0.12999999999999998,0.0
14182.png,0.12999999999999998,0.0
14183.png,0.12999999999999998,0.0
14184.png,0.12999999999999998,0.0
14185.png,0.12999999999999998,0.0
14186.png,0.12999999999999998,0.0
14187.png,0.12999999999999998,0.0
14188.png,0.12999999999999998,0.0
14189.png,0.12999999999999998,0.0
14190.png,0.12999999999999998,0.0
14191.png,0.12999999999999998,0.0
14192.png,0.12999999999999998,0.0
14193.png,0.12999999999999998,0.0
14194.png,0.12999999999999998,0.0
14195.png,0.12999999999999998,0.0
14196.png,0.12999999999999998,0.0
14197.png,0.12999999999999998,0.0
14198.png,0.12999999999999998,0.0
14199.png,0.12999999999999998,0.0
14200.png,0.12999999999999998,0.0
14201.png,0.12999999999999998,0.0
14202.png,0.12999999999999998,0.0
14203.png,0.12999999999999998,0.0
14204.png,0.12999999999999998,0.0
14205.png,0.12999999999999998,0.0
14206.png,0.12999999999999998,0.0
14207.png,0.12999999999999998,0.0
14208.png,0.12999999999999998,0.0
14209.png,0.12999999999999998,0.0
14210.png,0.12999999999999998,0.0
14211.png,0.13499999999999998,0.0
14212.png,0.13499999999999998,0.0
14213.png,0.13499999999999998,0.0
14214.png,0.13499999999999998,0.0
14215.png,0.13999999999999999,0.0
14216.png,0.13999999999999999,0.0
14217.png,0.145,0.0
14218.png,0.145,0.0
14219.png,0.145,0.0
14220.png,0.15,0.0
14221.png,0.155,0.0
14222.png,0.155,0.0
14223.png,0.155,0.0
14224.png,0.16,0.0
14225.png,0.165,0.0
14226.png,0.165,0.0
14227.png,0.165,0.0
14228.png,0.165,0.0
14229.png,0.17500000000000002,0.0
14230.png,0.17500000000000002,0.0
14231.png,0.17500000000000002,0.0
14232.png,0.17500000000000002,0.0
14233.png,0.18000000000000002,0.0
14234.png,0.18500000000000003,0.0
14235.png,0.18500000000000003,0.0
14236.png,0.18500000000000003,0.0
14237.png,0.18500000000000003,0.0
14238.png,0.19500000000000003,0.0
14239.png,0.19500000000000003,0.0
14240.png,0.19500000000000003,0.0
14241.png,0.19500000000000003,0.0
14242.png,0.20000000000000004,0.0
14243.png,0.20000000000000004,0.0
14244.png,0.20500000000000004,0.0
14245.png,0.20500000000000004,0.0
14246.png,0.20500000000000004,0.0
14247.png,0.20500000000000004,0.0
14248.png,0.21000000000000005,0.0
14249.png,0.21000000000000005,0.0
14250.png,0.21000000000000005,0.0
14251.png,0.21000000000000005,0.0
14252.png,0.21500000000000005,0.0
14253.png,0.21500000000000005,0.0
14254.png,0.21500000000000005,0.0
14255.png,0.21500000000000005,0.0
14256.png,0.22,0.0
14257.png,0.22,0.0
14258.png,0.22,0.0
14259.png,0.22,0.0
14260.png,0.22,0.0
14261.png,0.22,0.0
14262.png,0.22,0.0
14263.png,0.22,0.0
14264.png,0.22,0.0
14265.png,0.22,0.0
14266.png,0.22,0.0
14267.png,0.22,0.0
14268.png,0.22,0.0
14269.png,0.22,0.0
14270.png,0.22,0.0
14271.png,0.22,0.0
14272.png,0.22,0.0
14273.png,0.22,0.0
14274.png,0.22,0.0
14275.png,0.22,0.0
14276.png,0.22,0.0
14277.png,0.22,0.0
14278.png,0.22,0.0
14279.png,0.22,0.0
14280.png,0.22,0.0
14281.png,0.22,0.0
14282.png,0.22,0.0
14283.png,0.22,0.0
14284.png,0.22,0.0
14285.png,0.22,0.0
14286.png,0.22,0.0
14287.png,0.22,0.0
14288.png,0.22,0.0
14289.png,0.22,0.0
14290.png,0.22,0.0
14291.png,0.22,0.0
14292.png,0.22,0.0
14293.png,0.22,0.0
14294.png,0.22,0.0
14295.png,0.22,0.0
14296.png,0.22,0.0
14297.png,0.22,0.0
14298.png,0.22,0.0
14299.png,0.22,0.0
14300.png,0.22,0.0
14301.png,0.22,0.0
14302.png,0.22,0.0
14303.png,0.22,0.0
14304.png,0.22,0.0
14305.png,0.22,0.0
14306.png,0.22,0.0
14307.png,0.22,0.0
14308.png,0.22,0.0
14309.png,0.22,0.0
14310.png,0.22,0.0
14311.png,0.22,0.0
14312.png,0.22,0.0
14313.png,0.22,0.0
14314.png,0.22,0.0
14315.png,0.22,0.0
14316.png,0.22,0.0
14317.png,0.22,0.0
14318.png,0.22,0.0
14319.png,0.22,0.0
14320.png,0.22,0.0
14321.png,0.22,0.0
14322.png,0.22,0.0
14323.png,0.22,0.0
14324.png,0.22,0.0
14325.png,0.22,0.0
14326.png,0.22,0.0
14327.png,0.22,0.0
14328.png,0.22,0.0
14329.png,0.22,0.0
14330.png,0.22,0.0
14331.png,0.22,0.0
14332.png,0.22,0.0
14333.png,0.22,0.0
14334.png,0.22,0.0
14335.png,0.22,0.0
14336.png,0.22,0.0
14337.png,0.22,0.0
14338.png,0.22,0.0
14339.png,0.22,0.0
14340.png,0.22,0.0
14341.png,0.22,0.0
14342.png,0.22,0.0
14343.png,0.22,0.0
14344.png,0.22,0.0
14345.png,0.22,0.0
14346.png,0.22,0.0
14347.png,0.22,0.0
14348.png,0.22,0.0
14349.png,0.22,0.0
14350.png,0.22,0.0
14351.png,0.22,0.0
14352.png,0.22,0.0
14353.png,0.22,0.0
14354.png,0.22,0.0
14355.png,0.22,0.0
14356.png,0.22,0.0
14357.png,0.22,0.0
14358.png,0.22,0.0
14359.png,0.22,0.0
14360.png,0.22,0.0
14361.png,0.22,0.0
14362.png,0.22,0.0
14363.png,0.22,0.0
14364.png,0.22,0.0
14365.png,0.22,0.0
14366.png,0.22,0.0
14367.png,0.22,0.0
14368.png,0.22,0.0
14369.png,0.22,0.0
14370.png,0.22,0.0
14371.png,0.22,0.0
14372.png,0.22,0.0
14373.png,0.22,0.0
14374.png,0.22,0.0
14375.png,0.22,0.0
14376.png,0.22,0.0
14377.png,0.22,0.0
14378.png,0.22,0.0
14379.png,0.22,0.0
14380.png,0.22,0.0
14381.png,0.22,0.0
14382.png,0.22,0.0
14383.png,0.22,0.0
14384.png,0.22,0.0
14385.png,0.22,0.0
14386.png,0.22,0.0
14387.png,0.22,0.0
14388.png,0.22,0.0
14389.png,0.22,0.0
14390.png,0.22,0.0
14391.png,0.22,0.0
14392.png,0.22,0.0
14393.png,0.22,0.0
14394.png,0.22,0.0
14395.png,0.22,0.0
14396.png,0.22,0.0
14397.png,0.22,0.0
14398.png,0.22,0.0
14399.png,0.22,0.0
14400.png,0.22,0.0
14401.png,0.22,0.0
14402.png,0.22,0.0
14403.png,0.22,0.0
14404.png,0.22,0.0
14405.png,0.22,0.0
14406.png,0.22,0.0
14407.png,0.22,0.0
14408.png,0.22,0.0
14409.png,0.22,0.0
14410.png,0.22,0.0
14411.png,0.22,0.0
14412.png,0.22,0.0
14413.png,0.22,0.0
14414.png,0.22,0.0
14415.png,0.22,0.0
14416.png,0.22,0.0
14417.png,0.22,0.0
14418.png,0.22,0.0
14419.png,0.22,0.0
14420.png,0.22,0.0
14421.png,0.22,0.0
14422.png,0.22,0.0
14423.png,0.22,0.0
14424.png,0.22,0.0
14425.png,0.22,0.0
14426.png,0.22,0.0
14427.png,0.22,0.0
14428.png,0.22,0.0
14429.png,0.22,0.0
14430.png,0.22,0.0
14431.png,0.22,0.0
14432.png,0.22,0.0
14433.png,0.22,0.0
14434.png,0.22,0.0
14435.png,0.22,0.0
14436.png,0.22,0.0
14437.png,0.22,0.0
14438.png,0.22,0.0
14439.png,0.22,0.0
14440.png,0.22,0.0
14441.png,0.22,0.0
14442.png,0.22,0.0
14443.png,0.22,-0.05
14444.png,0.22,-0.05
14445.png,0.22,-0.05
14446.png,0.22,-0.05
14447.png,0.22,-0.1
14448.png,0.22,-0.1
14449.png,0.22,-0.1
14450.png,0.22,-0.1
14451.png,0.22,-0.1
14452.png,0.22,-0.1
14453.png,0.22,-0.1
14454.png,0.22,-0.1
14455.png,0.22,-0.1
14456.png,0.22,-0.1
14457.png,0.22,-0.1
14458.png,0.22,-0.1
14459.png,0.22,-0.1
14460.png,0.22,-0.1
14461.png,0.22,-0.1
14462.png,0.22,-0.1
14463.png,0.22,-0.1
14464.png,0.22,-0.1
14465.png,0.22,-0.1
14466.png,0.22,-0.1
14467.png,0.22,-0.1
14468.png,0.22,-0.1
14469.png,0.22,-0.1
14470.png,0.22,-0.1
14471.png,0.22,-0.1
14472.png,0.22,-0.1
14473.png,0.22,-0.1
14474.png,0.22,-0.1
14475.png,0.22,-0.1
14476.png,0.22,-0.1
14477.png,0.22,-0.1
14478.png,0.22,-0.1
14479.png,0.22,-0.1
14480.png,0.22,-0.1
14481.png,0.22,-0.1
14482.png,0.22,-0.1
14483.png,0.22,-0.1
14484.png,0.22,-0.1
14485.png,0.22,-0.1
14486.png,0.22,-0.05
14487.png,0.22,-0.05
14488.png,0.22,-0.05
14489.png,0.22,-0.05
14490.png,0.22,0.0
14491.png,0.22,0.0
14492.png,0.22,0.0
14493.png,0.22,0.0
14494.png,0.22,0.0
14495.png,0.22,0.0
14496.png,0.22,0.0
14497.png,0.22,0.0
14498.png,0.22,0.0
14499.png,0.22,0.0
14500.png,0.22,0.0
14501.png,0.22,0.0
14502.png,0.22,0.0
14503.png,0.22,0.0
14504.png,0.22,0.0
14505.png,0.22,0.0
14506.png,0.22,0.0
14507.png,0.22,0.0
14508.png,0.22,0.0
14509.png,0.22,0.0
14510.png,0.22,0.0
14511.png,0.22,0.0
14512.png,0.22,0.0
14513.png,0.22,0.0
14514.png,0.22,0.0
14515.png,0.22,0.0
14516.png,0.22,0.0
14517.png,0.22,0.0
14518.png,0.22,0.0
14519.png,0.22,0.0
14520.png,0.22,0.0
14521.png,0.22,0.0
14522.png,0.22,0.0
14523.png,0.22,0.0
14524.png,0.22,0.0
14525.png,0.22,0.0
14526.png,0.22,0.0
14527.png,0.22,0.0
14528.png,0.22,0.0
14529.png,0.22,0.0
14530.png,0.22,0.0
14531.png,0.22,0.0
14532.png,0.22,0.0
14533.png,0.22,0.0
14534.png,0.22,0.0
14535.png,0.22,0.0
14536.png,0.22,0.0
14537.png,0.22,0.0
14538.png,0.22,0.0
14539.png,0.22,0.0
14540.png,0.22,0.0
14541.png,0.22,0.0
14542.png,0.22,0.0
14543.png,0.22,0.0
14544.png,0.22,0.0
14545.png,0.22,0.0
14546.png,0.22,0.0
14547.png,0.22,0.0
14548.png,0.22,0.0
14549.png,0.22,0.0
14550.png,0.22,0.0
14551.png,0.22,0.0
14552.png,0.22,0.0
14553.png,0.22,0.0
14554.png,0.22,0.0
14555.png,0.22,0.0
14556.png,0.22,0.0
14557.png,0.22,0.0
14558.png,0.22,0.0
14559.png,0.22,0.0
14560.png,0.22,0.0
14561.png,0.22,0.0
14562.png,0.22,0.0
14563.png,0.22,0.0
14564.png,0.22,0.0
14565.png,0.22,0.0
14566.png,0.22,0.0
14567.png,0.22,0.0
14568.png,0.22,0.0
14569.png,0.22,0.0
14570.png,0.22,0.0
14571.png,0.22,0.0
14572.png,0.22,0.0
14573.png,0.22,0.0
14574.png,0.22,0.0
14575.png,0.22,0.0
14576.png,0.22,0.0
14577.png,0.22,0.0
14578.png,0.22,0.0
14579.png,0.22,0.0
14580.png,0.22,0.0
14581.png,0.22,0.0
14582.png,0.22,0.0
14583.png,0.22,0.0
14584.png,0.22,0.0
14585.png,0.22,0.0
14586.png,0.22,0.0
14587.png,0.22,0.0
14588.png,0.22,0.0
14589.png,0.22,0.0
14590.png,0.22,0.0
14591.png,0.22,0.0
14592.png,0.22,0.0
14593.png,0.22,0.0
14594.png,0.22,0.0
14595.png,0.22,0.0
14596.png,0.22,0.0
14597.png,0.22,0.0
14598.png,0.22,0.0
14599.png,0.22,0.0
14600.png,0.22,0.0
14601.png,0.22,0.0
14602.png,0.22,0.0
14603.png,0.22,0.0
14604.png,0.22,0.0
14605.png,0.22,0.0
14606.png,0.22,0.0
14607.png,0.22,0.0
14608.png,0.22,0.0
14609.png,0.22,0.0
14610.png,0.22,0.0
14611.png,0.22,0.0
14612.png,0.22,0.0
14613.png,0.22,0.0
14614.png,0.22,0.0
14615.png,0.22,0.0
14616.png,0.22,0.0
14617.png,0.22,0.0
14618.png,0.22,0.0
14619.png,0.22,0.0
14620.png,0.22,0.0
14621.png,0.22,0.0
14622.png,0.22,0.0
14623.png,0.22,0.0
14624.png,0.22,0.0
14625.png,0.22,0.0
14626.png,0.22,0.0
14627.png,0.22,0.0
14628.png,0.22,0.0
14629.png,0.22,0.0
14630.png,0.22,0.0
14631.png,0.22,0.0
14632.png,0.22,0.0
14633.png,0.22,0.0
14634.png,0.22,0.0
14635.png,0.22,0.0
14636.png,0.22,0.0
14637.png,0.22,0.0
14638.png,0.22,0.0
14639.png,0.22,0.0
14640.png,0.22,0.0
14641.png,0.22,0.0
14642.png,0.22,0.0
14643.png,0.22,0.0
14644.png,0.22,0.0
14645.png,0.22,0.0
14646.png,0.22,0.0
14647.png,0.22,0.0
14648.png,0.22,0.0
14649.png,0.22,0.0
14650.png,0.22,0.0
14651.png,0.22,0.0
14652.png,0.22,0.0
14653.png,0.22,0.0
14654.png,0.22,0.0
14655.png,0.22,0.0
14656.png,0.22,0.0
14657.png,0.22,0.0
14658.png,0.22,0.0
14659.png,0.22,0.0
14660.png,0.22,0.0
14661.png,0.22,0.0
14662.png,0.22,0.0
14663.png,0.22,0.0
14664.png,0.22,0.0
14665.png,0.22,0.0
14666.png,0.22,0.0
14667.png,0.22,0.0
14668.png,0.22,0.0
14669.png,0.22,0.0
14670.png,0.22,0.0
14671.png,0.22,0.0
14672.png,0.22,0.0
14673.png,0.22,0.0
14674.png,0.22,0.0
14675.png,0.22,0.0
14676.png,0.22,0.0
14677.png,0.22,0.0
14678.png,0.22,0.0
14679.png,0.22,0.0
14680.png,0.22,0.0
14681.png,0.22,0.0
14682.png,0.22,0.0
14683.png,0.22,0.0
14684.png,0.22,0.0
14685.png,0.22,0.0
14686.png,0.22,0.0
14687.png,0.22,0.0
14688.png,0.22,0.0
14689.png,0.22,0.0
14690.png,0.22,0.0
14691.png,0.22,0.0
14692.png,0.22,0.0
14693.png,0.22,0.0
14694.png,0.22,0.0
14695.png,0.22,0.0
14696.png,0.22,-0.05
14697.png,0.22,-0.05
14698.png,0.22,-0.05
14699.png,0.22,-0.05
14700.png,0.22,-0.1
14701.png,0.22,-0.1
14702.png,0.22,-0.1
14703.png,0.22,-0.1
14704.png,0.22,-0.1
14705.png,0.22,-0.1
14706.png,0.22,-0.1
14707.png,0.22,-0.1
14708.png,0.22,-0.1
14709.png,0.22,-0.1
14710.png,0.22,-0.1
14711.png,0.22,-0.1
14712.png,0.22,-0.1
14713.png,0.22,-0.1
14714.png,0.22,-0.1
14715.png,0.22,-0.1
14716.png,0.22,-0.1
14717.png,0.22,-0.1
14718.png,0.22,-0.1
14719.png,0.22,-0.1
14720.png,0.22,-0.1
14721.png,0.22,-0.1
14722.png,0.22,-0.1
14723.png,0.22,-0.1
14724.png,0.22,-0.1
14725.png,0.22,-0.1
14726.png,0.22,-0.1
14727.png,0.22,-0.1
14728.png,0.22,-0.1
14729.png,0.22,-0.1
14730.png,0.22,-0.1
14731.png,0.22,-0.1
14732.png,0.22,-0.1
14733.png,0.22,-0.1
14734.png,0.22,-0.1
14735.png,0.22,-0.1
14736.png,0.22,-0.1
14737.png,0.22,-0.1
14738.png,0.22,-0.1
14739.png,0.22,-0.1
14740.png,0.22,-0.1
14741.png,0.22,-0.1
14742.png,0.22,-0.1
14743.png,0.22,-0.1
14744.png,0.22,-0.1
14745.png,0.22,-0.1
14746.png,0.22,-0.1
14747.png,0.22,-0.1
14748.png,0.22,-0.1
14749.png,0.22,-0.1
14750.png,0.22,-0.1
14751.png,0.22,-0.1
14752.png,0.22,-0.1
14753.png,0.22,-0.1
14754.png,0.22,-0.1
14755.png,0.22,-0.1
14756.png,0.22,-0.1
14757.png,0.22,-0.1
14758.png,0.22,-0.1
14759.png,0.22,-0.1
14760.png,0.22,-0.1
14761.png,0.22,-0.1
14762.png,0.22,-0.1
14763.png,0.22,-0.1
14764.png,0.22,-0.1
14765.png,0.22,-0.1
14766.png,0.22,-0.1
14767.png,0.22,-0.1
14768.png,0.22,-0.1
14769.png,0.22,-0.1
14770.png,0.22,-0.1
14771.png,0.22,-0.1
14772.png,0.22,-0.1
14773.png,0.22,-0.1
14774.png,0.22,-0.1
14775.png,0.22,-0.1
14776.png,0.22,-0.1
14777.png,0.22,-0.1
14778.png,0.22,-0.1
14779.png,0.22,-0.1
14780.png,0.22,-0.1
14781.png,0.22,-0.1
14782.png,0.22,-0.1
14783.png,0.22,-0.1
14784.png,0.22,-0.1
14785.png,0.22,-0.1
14786.png,0.22,-0.1
14787.png,0.22,-0.1
14788.png,0.22,-0.1
14789.png,0.22,-0.1
14790.png,0.22,-0.1
14791.png,0.22,-0.1
14792.png,0.22,-0.1
14793.png,0.22,-0.1
14794.png,0.22,-0.1
14795.png,0.22,-0.1
14796.png,0.22,-0.1
14797.png,0.22,-0.1
14798.png,0.22,-0.1
14799.png,0.22,-0.1
14800.png,0.22,-0.1
14801.png,0.22,-0.1
14802.png,0.22,-0.1
14803.png,0.22,-0.1
14804.png,0.22,-0.1
14805.png,0.22,-0.1
14806.png,0.22,-0.1
14807.png,0.22,-0.1
14808.png,0.22,-0.1
14809.png,0.22,-0.1
14810.png,0.22,-0.1
14811.png,0.22,-0.1
14812.png,0.22,-0.1
14813.png,0.22,-0.1
14814.png,0.22,-0.1
14815.png,0.22,-0.1
14816.png,0.22,-0.1
14817.png,0.22,-0.1
14818.png,0.22,-0.1
14819.png,0.22,-0.05
14820.png,0.22,-0.05
14821.png,0.22,-0.05
14822.png,0.22,-0.05
14823.png,0.22,0.0
14824.png,0.22,0.0
14825.png,0.22,0.0
14826.png,0.22,0.0
14827.png,0.22,0.0
14828.png,0.22,0.0
14829.png,0.22,0.0
14830.png,0.22,0.0
14831.png,0.22,0.0
14832.png,0.22,0.0
14833.png,0.22,0.0
14834.png,0.22,0.0
14835.png,0.22,0.0
14836.png,0.22,0.0
14837.png,0.22,0.0
14838.png,0.22,0.0
14839.png,0.22,0.0
14840.png,0.22,0.0
14841.png,0.22,0.0
14842.png,0.22,0.0
14843.png,0.22,0.0
14844.png,0.22,0.0
14845.png,0.22,0.0
14846.png,0.22,0.0
14847.png,0.22,0.0
14848.png,0.22,0.0
14849.png,0.22,0.0
14850.png,0.22,0.0
14851.png,0.22,0.0
14852.png,0.22,0.0
14853.png,0.22,0.0
14854.png,0.22,0.0
14855.png,0.22,0.0
14856.png,0.22,0.0
14857.png,0.22,0.0
14858.png,0.22,0.0
14859.png,0.22,0.0
14860.png,0.22,0.0
14861.png,0.22,0.0
14862.png,0.22,0.0
14863.png,0.22,0.0
14864.png,0.22,0.0
14865.png,0.22,0.0
14866.png,0.22,0.0
14867.png,0.22,0.0
14868.png,0.22,0.0
14869.png,0.22,0.0
14870.png,0.22,0.0
14871.png,0.22,0.0
14872.png,0.22,0.0
14873.png,0.22,0.0
14874.png,0.22,0.0
14875.png,0.22,0.0
14876.png,0.22,0.0
14877.png,0.22,0.0
14878.png,0.22,0.0
14879.png,0.22,0.0
14880.png,0.22,0.0
14881.png,0.22,0.0
14882.png,0.22,0.0
14883.png,0.22,0.0
14884.png,0.22,0.0
14885.png,0.22,0.0
14886.png,0.22,0.0
14887.png,0.22,0.0
14888.png,0.22,0.0
14889.png,0.22,0.0
14890.png,0.22,0.0
14891.png,0.22,0.0
14892.png,0.22,0.0
14893.png,0.22,0.0
14894.png,0.22,0.0
14895.png,0.22,0.0
14896.png,0.22,0.0
14897.png,0.22,0.0
14898.png,0.22,0.0
14899.png,0.22,0.0
14900.png,0.22,0.0
14901.png,0.22,0.0
14902.png,0.22,0.0
14903.png,0.22,0.0
14904.png,0.22,0.0
14905.png,0.22,0.0
14906.png,0.22,0.0
14907.png,0.22,0.0
14908.png,0.22,0.0
14909.png,0.22,0.0
14910.png,0.22,0.0
14911.png,0.22,0.0
14912.png,0.22,0.0
14913.png,0.22,0.0
14914.png,0.22,0.0
14915.png,0.22,0.0
14916.png,0.22,0.0
14917.png,0.22,0.0
14918.png,0.22,0.0
14919.png,0.22,0.0
14920.png,0.22,0.0
14921.png,0.22,0.0
14922.png,0.22,0.0
14923.png,0.22,0.0
14924.png,0.22,0.0
14925.png,0.22,0.0
14926.png,0.22,0.0
14927.png,0.22,0.0
14928.png,0.22,0.0
14929.png,0.22,0.0
14930.png,0.22,0.0
14931.png,0.22,0.0
14932.png,0.22,0.0
14933.png,0.22,0.0
14934.png,0.22,0.0
14935.png,0.22,0.0
14936.png,0.22,0.0
14937.png,0.22,0.0
14938.png,0.22,0.0
14939.png,0.22,0.0
14940.png,0.22,0.0
14941.png,0.22,0.0
14942.png,0.22,0.0
14943.png,0.22,0.0
14944.png,0.22,0.0
14945.png,0.22,0.0
14946.png,0.22,0.0
14947.png,0.22,0.0
14948.png,0.22,0.0
14949.png,0.22,0.0
14950.png,0.22,0.0
14951.png,0.22,0.0
14952.png,0.22,0.0
14953.png,0.22,0.0
14954.png,0.22,0.0
14955.png,0.22,0.0
14956.png,0.22,0.0
14957.png,0.22,0.0
14958.png,0.22,0.0
14959.png,0.22,0.0
14960.png,0.22,0.0
14961.png,0.22,0.0
14962.png,0.22,0.0
14963.png,0.22,0.0
14964.png,0.22,0.0
14965.png,0.22,0.0
14966.png,0.22,0.0
14967.png,0.22,0.0
14968.png,0.22,0.0
14969.png,0.22,-0.05
14970.png,0.22,-0.05
14971.png,0.22,-0.05
14972.png,0.22,-0.05
14973.png,0.22,-0.1
14974.png,0.22,-0.1
14975.png,0.22,-0.1
14976.png,0.22,-0.1
14977.png,0.22,-0.1
14978.png,0.22,-0.1
14979.png,0.22,-0.1
14980.png,0.22,-0.1
14981.png,0.22,-0.1
14982.png,0.22,-0.1
14983.png,0.22,-0.1
14984.png,0.22,-0.1
14985.png,0.22,-0.1
14986.png,0.22,-0.1
14987.png,0.22,-0.1
14988.png,0.22,-0.1
14989.png,0.22,-0.1
14990.png,0.22,-0.1
14991.png,0.22,-0.1
14992.png,0.22,-0.1
14993.png,0.22,-0.1
14994.png,0.22,-0.1
14995.png,0.22,-0.1
14996.png,0.22,-0.1
14997.png,0.22,-0.1
14998.png,0.22,-0.1
14999.png,0.22,-0.1
15000.png,0.22,-0.1
15001.png,0.22,-0.1
15002.png,0.22,-0.1
15003.png,0.22,-0.15000000000000002
15004.png,0.22,-0.15000000000000002
